participant_id	ses	variable	value	local
A00034350	FLU1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00034350/ses-FLU1/anat/sub-A00034350_ses-FLU1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00034350/ses-FLU1/anat/sub-A00034350_ses-FLU1_T1w.nii.gz
A00034350	FLU1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00034350/ses-FLU1/func/sub-A00034350_ses-FLU1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00034350/ses-FLU1/func/sub-A00034350_ses-FLU1_task-rest_acq-645_bold.nii.gz
A00034350	FLU1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00034350/ses-FLU1/func/sub-A00034350_ses-FLU1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00034350/ses-FLU1/func/sub-A00034350_ses-FLU1_task-rest_acq-645_bold.json
A00034350	FLU1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00034350/ses-FLU1/func/sub-A00034350_ses-FLU1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00034350/ses-FLU1/func/sub-A00034350_ses-FLU1_task-rest_acq-645_physio.tsv.gz
A00034350	FLU1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00034350/ses-FLU1/func/sub-A00034350_ses-FLU1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00034350/ses-FLU1/func/sub-A00034350_ses-FLU1_task-rest_acq-645_physio.json
A00035292	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-TRT/anat/sub-A00035292_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-TRT/anat/sub-A00035292_ses-TRT_T1w.json
A00035292	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-TRT/anat/sub-A00035292_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-TRT/anat/sub-A00035292_ses-TRT_T1w.nii.gz
A00035292	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-TRT/func/sub-A00035292_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-TRT/func/sub-A00035292_ses-TRT_task-rest_acq-645_bold.nii.gz
A00035292	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-TRT/func/sub-A00035292_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-TRT/func/sub-A00035292_ses-TRT_task-rest_acq-645_bold.json
A00035292	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-TRT/func/sub-A00035292_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-TRT/func/sub-A00035292_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00035292	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-TRT/func/sub-A00035292_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-TRT/func/sub-A00035292_ses-TRT_task-rest_acq-645_physio.json
A00035292	FLU1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-FLU1/anat/sub-A00035292_ses-FLU1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-FLU1/anat/sub-A00035292_ses-FLU1_T1w.json
A00035292	FLU1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-FLU1/anat/sub-A00035292_ses-FLU1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-FLU1/anat/sub-A00035292_ses-FLU1_T1w.nii.gz
A00035292	FLU1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-FLU1/func/sub-A00035292_ses-FLU1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-FLU1/func/sub-A00035292_ses-FLU1_task-rest_acq-645_bold.nii.gz
A00035292	FLU1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-FLU1/func/sub-A00035292_ses-FLU1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-FLU1/func/sub-A00035292_ses-FLU1_task-rest_acq-645_bold.json
A00035292	FLU1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-FLU1/func/sub-A00035292_ses-FLU1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-FLU1/func/sub-A00035292_ses-FLU1_task-rest_acq-645_physio.tsv.gz
A00035292	FLU1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035292/ses-FLU1/func/sub-A00035292_ses-FLU1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035292/ses-FLU1/func/sub-A00035292_ses-FLU1_task-rest_acq-645_physio.json
A00035945	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-TRT/anat/sub-A00035945_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-TRT/anat/sub-A00035945_ses-TRT_T1w.json
A00035945	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-TRT/anat/sub-A00035945_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-TRT/anat/sub-A00035945_ses-TRT_T1w.nii.gz
A00035945	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-TRT/func/sub-A00035945_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-TRT/func/sub-A00035945_ses-TRT_task-rest_acq-645_bold.nii.gz
A00035945	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-TRT/func/sub-A00035945_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-TRT/func/sub-A00035945_ses-TRT_task-rest_acq-645_bold.json
A00035945	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-TRT/func/sub-A00035945_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-TRT/func/sub-A00035945_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00035945	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-TRT/func/sub-A00035945_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-TRT/func/sub-A00035945_ses-TRT_task-rest_acq-645_physio.json
A00035945	FLU1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-FLU1/anat/sub-A00035945_ses-FLU1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-FLU1/anat/sub-A00035945_ses-FLU1_T1w.json
A00035945	FLU1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-FLU1/anat/sub-A00035945_ses-FLU1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-FLU1/anat/sub-A00035945_ses-FLU1_T1w.nii.gz
A00035945	FLU1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-FLU1/func/sub-A00035945_ses-FLU1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-FLU1/func/sub-A00035945_ses-FLU1_task-rest_acq-645_bold.nii.gz
A00035945	FLU1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-FLU1/func/sub-A00035945_ses-FLU1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-FLU1/func/sub-A00035945_ses-FLU1_task-rest_acq-645_bold.json
A00035945	FLU1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-FLU1/func/sub-A00035945_ses-FLU1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-FLU1/func/sub-A00035945_ses-FLU1_task-rest_acq-645_physio.tsv.gz
A00035945	FLU1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00035945/ses-FLU1/func/sub-A00035945_ses-FLU1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00035945/ses-FLU1/func/sub-A00035945_ses-FLU1_task-rest_acq-645_physio.json
A00037126	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-TRT/anat/sub-A00037126_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-TRT/anat/sub-A00037126_ses-TRT_T1w.json
A00037126	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-TRT/anat/sub-A00037126_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-TRT/anat/sub-A00037126_ses-TRT_T1w.nii.gz
A00037126	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-TRT/func/sub-A00037126_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-TRT/func/sub-A00037126_ses-TRT_task-rest_acq-645_bold.nii.gz
A00037126	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-TRT/func/sub-A00037126_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-TRT/func/sub-A00037126_ses-TRT_task-rest_acq-645_bold.json
A00037126	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-TRT/func/sub-A00037126_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-TRT/func/sub-A00037126_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00037126	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-TRT/func/sub-A00037126_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-TRT/func/sub-A00037126_ses-TRT_task-rest_acq-645_physio.json
A00037126	BAS2	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-BAS2/anat/sub-A00037126_ses-BAS2_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-BAS2/anat/sub-A00037126_ses-BAS2_T1w.json
A00037126	BAS2	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-BAS2/anat/sub-A00037126_ses-BAS2_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-BAS2/anat/sub-A00037126_ses-BAS2_T1w.nii.gz
A00037126	BAS2	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-BAS2/func/sub-A00037126_ses-BAS2_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-BAS2/func/sub-A00037126_ses-BAS2_task-rest_acq-645_bold.nii.gz
A00037126	BAS2	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-BAS2/func/sub-A00037126_ses-BAS2_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-BAS2/func/sub-A00037126_ses-BAS2_task-rest_acq-645_bold.json
A00037126	BAS2	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-BAS2/func/sub-A00037126_ses-BAS2_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-BAS2/func/sub-A00037126_ses-BAS2_task-rest_acq-645_physio.tsv.gz
A00037126	BAS2	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00037126/ses-BAS2/func/sub-A00037126_ses-BAS2_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00037126/ses-BAS2/func/sub-A00037126_ses-BAS2_task-rest_acq-645_physio.json
A00039943	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-TRT/anat/sub-A00039943_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-TRT/anat/sub-A00039943_ses-TRT_T1w.json
A00039943	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-TRT/anat/sub-A00039943_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-TRT/anat/sub-A00039943_ses-TRT_T1w.nii.gz
A00039943	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-TRT/func/sub-A00039943_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-TRT/func/sub-A00039943_ses-TRT_task-rest_acq-645_bold.nii.gz
A00039943	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-TRT/func/sub-A00039943_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-TRT/func/sub-A00039943_ses-TRT_task-rest_acq-645_bold.json
A00039943	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-TRT/func/sub-A00039943_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-TRT/func/sub-A00039943_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00039943	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-TRT/func/sub-A00039943_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-TRT/func/sub-A00039943_ses-TRT_task-rest_acq-645_physio.json
A00039943	FLU1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-FLU1/anat/sub-A00039943_ses-FLU1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-FLU1/anat/sub-A00039943_ses-FLU1_T1w.json
A00039943	FLU1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-FLU1/anat/sub-A00039943_ses-FLU1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-FLU1/anat/sub-A00039943_ses-FLU1_T1w.nii.gz
A00039943	FLU1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-FLU1/func/sub-A00039943_ses-FLU1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-FLU1/func/sub-A00039943_ses-FLU1_task-rest_acq-645_bold.nii.gz
A00039943	FLU1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-FLU1/func/sub-A00039943_ses-FLU1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-FLU1/func/sub-A00039943_ses-FLU1_task-rest_acq-645_bold.json
A00039943	FLU1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-FLU1/func/sub-A00039943_ses-FLU1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-FLU1/func/sub-A00039943_ses-FLU1_task-rest_acq-645_physio.tsv.gz
A00039943	FLU1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00039943/ses-FLU1/func/sub-A00039943_ses-FLU1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00039943/ses-FLU1/func/sub-A00039943_ses-FLU1_task-rest_acq-645_physio.json
A00040117	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-TRT/anat/sub-A00040117_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-TRT/anat/sub-A00040117_ses-TRT_T1w.json
A00040117	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-TRT/anat/sub-A00040117_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-TRT/anat/sub-A00040117_ses-TRT_T1w.nii.gz
A00040117	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-TRT/func/sub-A00040117_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-TRT/func/sub-A00040117_ses-TRT_task-rest_acq-645_bold.nii.gz
A00040117	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-TRT/func/sub-A00040117_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-TRT/func/sub-A00040117_ses-TRT_task-rest_acq-645_bold.json
A00040117	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-TRT/func/sub-A00040117_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-TRT/func/sub-A00040117_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00040117	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-TRT/func/sub-A00040117_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-TRT/func/sub-A00040117_ses-TRT_task-rest_acq-645_physio.json
A00040117	FLU1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-FLU1/anat/sub-A00040117_ses-FLU1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-FLU1/anat/sub-A00040117_ses-FLU1_T1w.json
A00040117	FLU1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-FLU1/anat/sub-A00040117_ses-FLU1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-FLU1/anat/sub-A00040117_ses-FLU1_T1w.nii.gz
A00040117	FLU1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-FLU1/func/sub-A00040117_ses-FLU1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-FLU1/func/sub-A00040117_ses-FLU1_task-rest_acq-645_bold.nii.gz
A00040117	FLU1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-FLU1/func/sub-A00040117_ses-FLU1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-FLU1/func/sub-A00040117_ses-FLU1_task-rest_acq-645_bold.json
A00040117	FLU1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-FLU1/func/sub-A00040117_ses-FLU1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-FLU1/func/sub-A00040117_ses-FLU1_task-rest_acq-645_physio.tsv.gz
A00040117	FLU1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040117/ses-FLU1/func/sub-A00040117_ses-FLU1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040117/ses-FLU1/func/sub-A00040117_ses-FLU1_task-rest_acq-645_physio.json
A00040556	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-TRT/anat/sub-A00040556_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-TRT/anat/sub-A00040556_ses-TRT_T1w.json
A00040556	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-TRT/anat/sub-A00040556_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-TRT/anat/sub-A00040556_ses-TRT_T1w.nii.gz
A00040556	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-TRT/func/sub-A00040556_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-TRT/func/sub-A00040556_ses-TRT_task-rest_acq-645_bold.nii.gz
A00040556	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-TRT/func/sub-A00040556_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-TRT/func/sub-A00040556_ses-TRT_task-rest_acq-645_bold.json
A00040556	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-TRT/func/sub-A00040556_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-TRT/func/sub-A00040556_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00040556	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-TRT/func/sub-A00040556_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-TRT/func/sub-A00040556_ses-TRT_task-rest_acq-645_physio.json
A00040556	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-BAS1/anat/sub-A00040556_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-BAS1/anat/sub-A00040556_ses-BAS1_T1w.json
A00040556	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-BAS1/anat/sub-A00040556_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-BAS1/anat/sub-A00040556_ses-BAS1_T1w.nii.gz
A00040556	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-BAS1/func/sub-A00040556_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-BAS1/func/sub-A00040556_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00040556	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00040556/ses-BAS1/func/sub-A00040556_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00040556/ses-BAS1/func/sub-A00040556_ses-BAS1_task-rest_acq-645_bold.json
